National Book Award,2008,Young people's Literature,The Spectacular Now,Tim Tharp,,
National Book Award,2008,Young people's Literature,The Underneath ,Kathi Appelt,,
National Book Award,2008,Young people's Literature,What I Saw and How I Lied,Judy Blundell,,
The New York Times,2004,Nonfiction,Alexander Hamilton ,Ron Chernow,,
The New York Times,2001,Nonfiction,Borrowed Finery: a memoir,Paula Fox,,
The New York Times,2003,Nonfiction,Khrushchev: The Man and His Era,William Taubman,,
The New York Times,2012,Nonfiction,"The Passage of Power: The Years of Lyndon Johnson, Volume 4",Robert A. Caro,,
The New York Times,2011,Fiction,11/22/1963,Stephen King,,
The New York Times,2008,Fiction,A MERCY,Toni Morrison,,
The New York Times,2009,Fiction,A SHORT HISTORY OF WOMEN, Kate Walbert,,
The New York Times,2001,Fiction,Austerlitz,W.G. Sebald,,
The New York Times,2012,Fiction,Bring up the Bodies,Hilary Mantel,,
The New York Times,2003,Fiction,DROP CITY,T.C. Boyle ,,
The New York Times,2004,Fiction,Gilead,Marilynne Robinson,,
The New York Times,2009,Fiction,HALF BROKE HORSES: A True-Life Novel,Jeannette Walls,,
The New York Times,2009,Nonfiction,Lords of Finance: The Bankers Who Broke the World,Liaquat Ahamed,,
The New York Times,2009,Nonfiction,The Age of Wonder: How the Romantic Generation Discovered the Beauty and Terror of Science,Richard Holmes,,
The New York Times,2000,Nonfiction,A HEARTBREAKING WORK OF STAGGERING GENIUS,Dave Eggers,,
The New York Times,2008,Fiction,2666,Roberto Bolaño,,
The New York Times,2009,Fiction,A GATE AT THE STAIRS,Lorrie Moore,,
The New York Times,2012,Fiction,A Hologram for the King,Dave Eggers,,
The New York Times,2010,Fiction,A VISIT FROM THE GOON SQUAD,Jennifer Egan,,
The New York Times,2006,Fiction,ABSURDISTAN,Gary Shteyngart,,
The New York Times,2003,Fiction,Brick Lane,Monica Ali,,
The New York Times,2009,Fiction,CHRONIC CITY,Jonathan Lethem,,
The New York Times,2010,Fiction,Freedom,Jonathan Franzen,,
The New York Times,2008,Nonfiction,The Dark Side: The Inside Story of How the War on Terror Turned into a War on American Ideals,Jane Mayer,,
The New York Times,2007,Nonfiction,The Nine: Inside the Secret World of the Supreme Court,Jeffrey Toobin,,
The New York Times,2006,Nonfiction,The Omnivore's Dilemma: A Natural History of Four Meals,Michael Pollan,,
The New York Times,2011,Nonfiction,"Thinking, Fast and Slow",Daniel Kahneman,,
The New York Times,2009,Fiction,BOTH WAYS IS THE ONLY WAY I WANT IT,Maile Meloy,,
The New York Times,2012,Fiction,Building Stories,Chris Ware,,
The New York Times,2008,Fiction,"DANGEROUS LAUGHTER, Thirteen Stories",Steven Millhauser,,
The New York Times,2005,Fiction,Kafka on the Shore,Haruki Murakami,,
The New York Times,2003,Fiction,LIVING TO TELL THE TALE,Gabriel García Márquez,,
The New York Times,2007,Fiction,MAN GONE DOWN,Michael Thomas,,
The New York Times,2008,Fiction,NETHERLAND,Joseph O'Neill,,
The New York Times,2012,Fiction,NW,Zadie Smith,,
The New York Times,2005,Fiction,On Beauty,Zadie Smith,,
The New York Times,2007,Fiction,OUT STEALING HORSES,Per Petterson,,
The New York Times,2005,Fiction,Prep,Curtis Sittenfeld,,
The New York Times,2010,Fiction,Room ,Emma Donoghue,,
The New York Times,2004,Fiction,Runaway,Alice Munro,,
The New York Times,2005,Fiction,Saturday,Ian McEwan,,
The New York Times,2010,Fiction,Selected Stories,William Trevor,,
The New York Times,2004,Fiction,Snow,Orhan Pamuk,,
The New York Times,2006,Fiction,SPECIAL TOPICS IN CALAMITY PHYSICS, Marisha Pessl,,
The New York Times,2011,Fiction,Swamplandia!,Karen Russell,Alfred A. Knopf,
The New York Times,2011,Fiction,Ten Thousand Saints,Eleanor Henderson,,
The New York Times,2011,Fiction,The Art of Fielding,Chad Harbach,,
The New York Times,2006,Fiction,THE COLLECTED STORIES OF AMY HEMPEL,Amy Hempel ,,
The New York Times,2001,Fiction,The Corrections,Jonathan Franzen,,
The New York Times,2006,Fiction,The Emperor's Children ,Claire Messud,,
The New York Times,2003,Fiction,THE FORTRESS OF SOLITUDE,Jonathan Lethem,,
The New York Times,2000,Fiction,The Human Stain,Philip Roth,,
The New York Times,2003,Fiction,The Known World,Edward P. Jones,,
The New York Times,2006,Fiction,THE LAY OF THE LAND,Richard Ford,,
The New York Times,2004,Fiction,The Master,Colm Toibin,,
The New York Times,2010,Fiction,The New Yorker Stories ,Ann Beattie,,
The New York Times,2004,Fiction,The Plot Against America ,Philip Roth,,
The New York Times,2007,Fiction,The Savage Detectives,Roberto Bolaño,,
The New York Times,2011,Fiction,The Tiger's Wife,Tea Obreht,,
The New York Times,2012,Fiction,The Yellow Birds,Kevin Powers,,
The New York Times,2007,Fiction,Then We Came to the End ,Joshua Ferris,,
The New York Times,2007,Fiction,Tree of Smoke,Denis Johnson,,
The New York Times,2001,Fiction,True History of the Kelly Gang,Peter Carey,,
The New York Times,2008,Fiction,UNACCUSTOMED EARTH ,Jhumpa Lahiri,,
The New York Times,2005,Fiction,Veronica,Mary Gaitskill,,
The New York Times,2004,Fiction,War Trash,Ha Jin,,
The New York Times,2000,Fiction,White Teeth,Zadie Smith,,
The New York Times,2001,Nonfiction,The Metaphysical Club: A Story of Ideas in America,Louis Menand,,
The New York Times,2011,Nonfiction,A World on Fire: An Epic History of Two Nations Divided,Amanda Foreman,,
The New York Times,2010,Nonfiction,APOLLO’S ANGELS: A History of Ballet,Jennifer Homans,,
The New York Times,2011,Nonfiction,Arguably,Christopher Hitchens,,
The New York Times,2012,Nonfiction,Behind the Beautiful Forevers,Katherine Boo,,
The New York Times,2004,Nonfiction,Chronicles: Volume One,Bob Dylan,,
The New York Times,2010,Nonfiction,CLEOPATRA: A Life,Stacy Schiff,,
The New York Times,2005,Nonfiction,"DE KOONING
An American Master",Mark Stevens,Annalyn Swan,
The New York Times,2006,Nonfiction,FALLING THROUGH THE EARTH. A Memoir,Danielle Trussoni,,
The New York Times,2012,Nonfiction,"Far From the Tree: Parents, Children and the Search for Identity",Andrew Solomon,,
The New York Times,2010,Nonfiction,"FINISHING THE HAT: Collected Lyrics (1954-1981) With Attendant Comments, Principles, Heresies, ­Grudges, Whines and Anecdotes",Stephen Sondheim,,
The New York Times,2007,Nonfiction,IMPERIAL LIFE IN THE EMERALD CITY: Inside Iraq's Green Zone, Rajiv Chandrasekaran,,
The New York Times,2009,Nonfiction,LIT: A Memoir,Mary Karr,,
The New York Times,2007,Nonfiction,LITTLE HEATHENS: Hard Times and High Spirits on an Iowa Farm During the Great Depression,Mildred Armstrong Kalish,,
The New York Times,2011,Nonfiction,Malcolm X: A Life of Reinvention,Manning Marable,,
The New York Times,2006,Nonfiction,"Mayflower
A Story of Courage, Community, and War",Nathaniel Philbrick,,
The New York Times,2008,Nonfiction,NOTHING TO BE FRIGHTENED OF,Julian Barnes,,
The New York Times,2005,Nonfiction,"Postwar
A History of Europe Since 1945",Tony Judt,,
The New York Times,2003,Nonfiction,"Random Family: Love, Drugs, Trouble, and Coming of Age in the Bronx",Adrian Nicole LeBlanc,,
The New York Times,2009,Nonfiction,Raymond Carver: A Writer’s Life,Carol Sklenicka,,
The New York Times,2003,Nonfiction,SAMUEL PEPYS: The Unequalled Self,Claire Tomalin,,
The New York Times,2005,Nonfiction,The Assassins' Gate: America in Iraq,George Packer,,
The New York Times,2003,Nonfiction,THE BOUNTY: The True Story of the Mutiny on the Bounty, Caroline Alexander,,
The New York Times,2011,Nonfiction,The Boy in the Moon, Ian Brown,,
The New York Times,2008,Nonfiction,THE FOREVER WAR,Dexter Filkins,,
The New York Times,2009,Nonfiction,THE GOOD SOLDIERS,David Finkel,,
The New York Times,2006,Nonfiction,The Looming Tower: Al-Qaeda and the Road to 9/11,Lawrence Wright,,
The New York Times,2005,Nonfiction,THE LOST PAINTING,Jonathan Harr,,
The New York Times,2007,Nonfiction,The Ordeal of Elizabeth Marsh: A Woman in World History,Linda Colley,,
The New York Times,2012,Nonfiction,The Patriarch,David Nasaw,,
The New York Times,2006,Nonfiction,The Places in Between,Rory Stewart,,
The New York Times,2007,Nonfiction,THE REST IS NOISE: Listening to the Twentieth Century, Alex Ross,,
The New York Times,2010,Nonfiction,THE WARMTH OF OTHER SUNS: The Epic Story of America’s Great Migration,Isabel Wilkerson,,
The New York Times,2008,Nonfiction,The World Is What It Is: The Authorised Biography of V.S. Naipaul,Patrick French,,
The New York Times,2005,Nonfiction,The Year of Magical Thinking,Joan Didion,,
The New York Times,2008,Nonfiction,This Republic of Suffering: Death and the American Civil War,Drew Gilpin Faust,,
The New York Times,2001,Nonfiction,Uncle Tungsten: Memories of a Chemical Boyhood,Oliver Sacks,,
The New York Times,2004,Nonfiction,Washington’s Crossing,David Hackett Fischer ,,
The New York Times,2012,Nonfiction,Why Does the World Exist?,Jim Holt,,
The New York Times,2004,Nonfiction,Will in the World: How Shakespeare Became Shakespeare,Stephen Greenblatt,,
The New York Times,2010,Science and Technology,The Emperor of All Maladies: A Biography of Cancer,Siddhartha Mukherjee,,
The New York Times,2000,,BEING DEAD ,Jim Crace,,
The New York Times,2000,,BEOWULF: A New Verse Translation,Seamus Heaney,,
The New York Times,2000,,"GENOME: 
The Autobiography of a Species in 23 Chapters",Matt Ridley,,
The New York Times,2000,,Gertrude and Claudius,By John Updike,,
The New York Times,2001,,"Hateship, Friendship, Courtship, Loveship, Marriage Stories",Alice Munro,,
The New York Times,2001,,John Adams,David McCullough,,
The New York Times,2001,,John Henry Days,Colson Whitehead,,
The New York Times,2000,,"One Palestine, Complete: 
Jews and Arabs Under the British Mandate",Tom Segev,,
The New York Times,2000,,RIMBAUD,Graham Robb,,
The New York Times,2000,,"Way Out There in the Blue: Reagan, Star Wars and the End of the Cold War",Frances FitzGerald,,
